date,SPY,XLF,MSFT,AAPL
20100609,-0.005346,-0.010593,-0.012744,-0.024586
20100610,0.029231,0.032834,0.008471,0.030058
20100611,0.004856,0.002764,0.0264,0.011976
20100614,-0.001559,-0.004135,-0.00643,0.003037
20100615,0.022747,0.023702,0.042655,0.021276
20100616,-0.000357,0.000507,-0.009875,0.029112
20100617,0.001608,-0.001351,0.0019,0.017287
20100618,0.001073,0.005451,0.002655,0.008107
20100621,-0.002855,-0.001349,-0.018533,-0.014244
20100622,-0.016516,-0.015868,-0.006936,0.013621
20100623,-0.003103,-0.00446,-0.017928,-0.010517
20100624,-0.016571,-0.017919,-0.01217,-0.00727
20100625,0.004166,0.027018,-0.0187,-0.00855
20100628,-0.003129,-0.009224,-0.00907,0.005999
20100629,-0.030875,-0.035862,-0.041135,-0.04521
20100630,-0.0095,-0.01216,-0.01287,-0.018113
20100701,-0.004456,-0.009413,0.006519,-0.012126
20100702,-0.00545,-0.011696,0.00475,-0.006198
20100706,0.006556,0.005917,0.023636,0.006844
20100707,0.031472,0.044118,0.020151,0.040361
20100708,0.009919,0.007747,0.004506,-0.002223
20100709,0.007465,0.013976,-0.005715,0.005928
20100712,0.000648,0.001378,0.023074,-0.008994
20100713,0.015088,0.024776,0.012082,-0.021327
20100714,-0.000082,-0.007388,0.012336,0.003689
20100715,0.000264,-0.00203,0.002752,-0.005053
20100716,-0.027535,-0.042102,-0.024304,-0.006164
20100719,0.005907,-0.000637,0.01366,-0.017287
20100720,0.011091,0.010623,0.009909,0.025694
20100721,-0.012998,-0.016188,-0.014129,0.009329
20100722,0.022331,0.029276,0.028662,0.018817
20100723,0.00867,0.007612,-0.001161,0.003536
20100726,0.010416,0.013736,0.011236,-0.002539
20100727,-0.00009,0.00271,0.002299,0.018513
20100728,-0.006455,-0.008784,-0.008027,-0.011815
20100729,-0.004872,0.003408,0.003083,-0.010921
20100730,-0.000181,-0.000679,-0.008452,-0.003332
20100802,0.022581,0.025153,0.020147,0.017881
20100803,-0.004789,-0.011273,-0.006457,0.000305
20100804,0.006683,0.004024,-0.016437,0.004009
20100805,-0.001062,-0.004008,-0.013991,-0.004867
20100806,-0.004058,-0.008719,0.007095,-0.006148
20100809,0.005338,0.005413,0.002348,0.006379
20100810,-0.005461,-0.008748,-0.021086,-0.00894
20100811,-0.027364,-0.035302,-0.008377,-0.035542
20100812,-0.00613,-0.007037,-0.014883,0.006395
20100813,-0.002946,-0.002835,-0.003675,-0.010683
20100816,-0.000462,-0.002843,0.004098,-0.005861
20100817,0.012285,0.00784,0.013878,0.017485
20100818,0.001825,0.004243,0.004452,0.004366
20100819,-0.017397,-0.023239,-0.01531,-0.012605
20100820,-0.003244,-0.002884,-0.008593,-0.00096
20100823,-0.003779,-0.006508,0.002064,-0.015382
20100824,-0.014876,-0.016739,-0.009885,-0.023881
20100825,0.003885,0.002961,0.002496,0.012337
20100826,-0.006702,-0.008118,-0.011618,-0.010746
20100827,0.01549,0.021577,0.004618,0.005577
20100830,-0.014496,-0.021122,-0.012119,0.003642
20100831,-0.000009,0.008519,-0.007403,0.002474
20100901,0.029912,0.03888,0.018538,0.029741
20100902,0.009312,0.009836,0.001674,0.00735
20100903,0.012972,0.021027,0.01462,0.026173
20100907,-0.011272,-0.023004,-0.013586,-0.00371
20100908,0.007023,0.010222,-0.001252,0.019821
20100909,0.004619,0.012561,0.003343,0.00057
20100910,0.005067,0.001378,-0.006664,0.001292
20100913,0.011105,0.021335,0.05283,0.013781
20100914,-0.000621,-0.00876,-0.003186,0.00382
20100915,0.003817,0.003399,0.003396,0.008058
20100916,-0.000265,-0.003049,0.008561,0.023499
20100917,0.000373,-0.004837,-0.004343,-0.004339
20100920,0.01529,0.018788,0.008327,0.028543
20100921,-0.002014,-0.00907,-0.011011,0.001907
20100922,-0.004913,-0.016305,-0.021471,0.014025
20100923,-0.008129,-0.019263,-0.007314,0.004066
20100924,0.02064,0.026353,0.014122,0.011768
20100927,-0.00479,-0.010955,-0.001715,-0.003955
20100928,0.0035,0.002423,-0.002224,-0.014782
20100929,-0.001744,-0.007597,-0.007193,0.001778
20100930,-0.00297,-0.001775,-0.000408,-0.012597
20101001,0.004206,0.01084,-0.004492,-0.004335
20101004,-0.007504,-0.006897,-0.019278,-0.013733
20101005,0.020132,0.022917,0.018402,0.036965
20101006,-0.000086,-0.000679,0.003285,0.000865
20101007,-0.001207,-0.004076,0.004093,0.000104
20101008,0.005587,0.002729,0.001631,0.016769
20101011,0.000965,-0.001361,0.000814,0.004387
20101012,0.003086,0.01124,0.00976,0.010767
20101013,0.007777,0.000943,0.02054,0.005359
20101014,-0.003901,-0.017767,-0.004341,0.00723
20101015,0.002043,-0.017129,0.012287,0.041117
20101018,0.004928,0.022656,0.010963,0.010358
20101019,-0.013104,-0.01394,-0.027885,-0.026761
20101020,0.009766,0.009989,0.008366,0.00336
20101021,0.002206,-0.000308,0.004346,-0.003253
20101022,0.001837,-0.000274,-0.001672,-0.006623
20101025,0.002983,-0.003527,-0.007388,0.004456
20101026,0.000169,0.001375,0.028186,-0.002558
20101027,-0.002864,0.000686,0.005791,-0.000714
20101028,0.000169,-0.000343,0.008829,-0.008414
20101029,0.00076,-0.001098,0.01465,-0.013956
20101101,0.000338,0.000069,0.010688,0.010632
20101102,0.007973,0.002404,0.016326,0.017029
20101103,0.003976,0.009935,-0.013143,0.01112
20101104,0.019258,0.033311,0.00407,0.017487
20101105,0.003803,0.022914,-0.010685,-0.003582
20101108,-0.001915,-0.007734,-0.00149,0.004698
20101109,-0.007184,-0.018726,0.005222,-0.007972
20101110,0.004029,0.011206,-0.000371,0.006169
20101111,-0.003808,-0.009778,-0.009651,-0.004323
20101112,-0.011814,-0.016458,-0.015367,-0.027238
20101115,-0.001398,0.004351,-0.002665,-0.00323
20101116,-0.015579,-0.016661,-0.008779,-0.017734
20101117,0.000491,-0.006743,-0.009299,-0.003614
20101118,0.014714,0.013954,0.010461,0.026389
20101119,0.002772,-0.00037,-0.005709,-0.005512
20101122,-0.000831,-0.01444,0.001557,0.021615
20101123,-0.014498,-0.01571,-0.023708,-0.014775
20101124,0.014796,0.015267,0.009952,0.019645
20101126,-0.011647,-0.014354,-0.001183,0.003065
20101129,0.003047,0.008322,-0.001184,0.003515
20101130,-0.005618,-0.005502,-0.002074,-0.018052
20101201,0.021246,0.020228,0.030981,0.016873
20101202,0.012809,0.025589,0.032642,0.005531
20101203,0.002693,0.003338,0.004835,-0.002232
20101206,-0.001058,-0.00168,-0.006662,0.008537
20101207,0.00057,0.00165,0.001118,-0.00606
20101208,0.003664,0.01614,0.013398,0.008799
20101209,0.003894,0.012318,-0.005509,-0.003902
20101210,0.005818,0.008934,0.009601,0.00251
20101213,0.000643,-0.000635,-0.003475,0.003463
20101214,0.000883,-0.00886,0.013764,-0.00429
20101215,-0.004588,-0.00801,0.008327,0.000218
20101216,0.005818,0.001292,0.004937,0.002778
20101217,0.001064,0.005561,-0.003037,-0.001992
20101220,0.002413,0.000644,-0.003315,0.004991
20101221,0.00634,0.017375,0.009349,0.006192
20101222,0.00311,0.011069,0.004186,0.002946
20101223,-0.001431,-0.007194,0.003991,-0.004798
20101227,0.000398,0.008822,-0.008127,0.003337
20101228,0.001433,0.000125,-0.002137,0.002433
20101229,0.000715,-0.001998,-0.001428,-0.000553
20101230,-0.001588,-0.003129,-0.00429,-0.005011
20101231,0.000239,0.001255,0.002154,-0.003399
20110103,0.010338,0.021944,0.002508,0.021732
20110104,-0.000551,-0.001534,0.003842,0.005219
20110105,0.005198,0.011982,-0.003115,0.00818
20110106,-0.001959,-0.006557,0.029286,-0.000808
20110107,-0.001962,-0.008984,-0.007634,0.007161
20110110,-0.001258,-0.002498,-0.013287,0.018847
20110111,0.003544,0.00405,-0.003898,-0.00238
20110112,0.009025,0.01681,0.015653,0.008137
20110113,-0.001633,-0.003482,-0.012609,0.003658
20110114,0.007245,0.016074,0.003902,0.0081
20110118,0.001701,-0.005981,0.012721,-0.022469
20110119,-0.009805,-0.022262,-0.006629,-0.005313
20110120,-0.001326,0.004923,-0.004127,-0.01818
20110121,0.002264,0.008053,-0.011727,-0.017915
20110124,0.005687,-0.001093,0.012848,0.032842
20110125,0.000542,-0.002037,0.002467,0.011705
20110126,0.003871,-0.000914,0.011599,0.007176
20110127,0.002468,0.008753,0.003127,-0.001861
20110128,-0.017463,-0.017444,-0.03876,-0.020716
20110131,0.007516,0.009231,-0.000937,0.00958
20110201,0.016009,0.020732,0.009648,0.016828
20110202,-0.00195,-0.007766,-0.001875,-0.002058
20110203,0.002261,0.000301,-0.010379,-0.002556
20110204,0.002829,-0.000451,0.00434,0.00891
20110207,0.006252,0.014602,0.015394,0.015527
20110208,0.004547,0.007122,0.003014,0.009435
20110209,-0.002271,-0.007012,-0.011049,0.008333
20110210,0.000393,-0.000059,-0.016804,-0.010107
20110211,0.005963,0.013709,-0.009091,0.006515
20110214,0.002404,0.000527,-0.000734,0.006529
20110215,-0.003148,-0.001317,-0.00404,0.002005
20110216,0.006315,0.00542,0.002226,0.008975
20110217,0.002988,-0.001166,0.007032,-0.013301
20110218,0.002086,0.002246,-0.005513,-0.021602
20110222,-0.02007,-0.03062,-0.017369,-0.034088
20110223,-0.006144,-0.004354,0,0.011843
20110224,-0.000687,-0.002412,0.006769,0.000759
20110225,0.010693,0.013966,-0.008218,0.015399
20110228,0.006197,0.004711,0.00113,0.014505
20110301,-0.016673,-0.021365,-0.015801,-0.011042
20110302,0.002139,-0.006064,-0.003154,0.008044
20110303,0.017224,0.020439,0.004698,0.021129
20110304,-0.007492,-0.012257,-0.009447,0.001224
20110307,-0.007851,-0.006659,-0.008959,-0.012889
20110308,0.00875,0.021938,0.007387,0.001126
20110309,-0.001433,-0.000209,-0.000772,-0.009248
20110310,-0.018525,-0.02007,-0.01854,-0.016455
20110311,0.006946,0.006695,0.010626,0.015346
20110314,-0.006038,-0.009069,0.000389,0.00446
20110315,-0.011457,-0.011592,-0.011678,-0.022995
20110316,-0.018552,-0.018549,-0.023631,-0.04464
20110317,0.013275,0.011982,-0.000403,0.01403
20110318,0.003624,0.013789,0.000807,-0.011863
20110321,0.015498,0.00461,0.021371,0.026098
20110322,-0.003469,-0.005261,-0.001382,0.0056
20110323,0.002862,-0.002706,0.009686,-0.005891
20110324,0.009563,0.004934,0.010572,0.017041
20110325,0.003056,0.002762,-0.007361,0.019045
20110328,-0.002437,-0.003335,-0.008197,-0.003129
20110329,0.006719,0.002118,0.003148,0.001484
20110330,0.006901,0.007966,0.004708,-0.006639
20110331,-0.001356,-0.003647,-0.00859,-0.000351
20110401,0.004224,0.008542,0.003545,-0.011327
20110404,0.000826,-0.001422,0.002747,-0.009781
20110405,-0.00015,-0.000394,0.009002,-0.006741
20110406,0.003152,0.011515,0.014352,-0.002508
20110407,-0.002544,-0.004793,0.001912,0.000118
20110408,-0.00345,-0.009031,-0.004962,-0.008933
20110411,-0.003011,0,-0.003452,-0.012714
20110412,-0.007474,-0.003645,-0.013087,0.004837
20110413,-0.000076,-0.007469,-0.00039,0.011221
20110414,0.000761,-0.009062,-0.008193,-0.011037
20110415,0.003648,0.00062,-0.001967,-0.014921
20110418,-0.011209,-0.013631,-0.011431,0.013406
20110419,0.005744,0.003141,0.002791,0.018111
20110420,0.013632,0.002505,0.024254,0.013467
20110421,0.005109,0.005621,-0.009317,0.024199
20110425,-0.001046,-0.001242,0.003527,0.006595
20110426,0.008613,0.006219,0.022647,-0.007334
20110427,0.006521,0.00618,0.007255,-0.000771
20110428,0.003243,0.007985,0.012509,-0.00971
20110429,0.002351,-0.001828,-0.029577,0.009748
20110502,-0.001539,-0.004273,-0.010031,-0.010996
20110503,-0.003597,0.004292,0.005846,0.005545
20110504,-0.006631,-0.008547,0.009686,0.003935
20110505,-0.009048,-0.012931,-0.010361,-0.008067
20110506,0.004416,0.004991,0.003102,-0.00026
20110509,0.003875,-0.002483,-0.001546,0.002712
20110510,0.008536,0.009334,-0.006194,0.005322
20110511,-0.010525,-0.013563,-0.012076,-0.006353
20110512,0.00476,0,-0.001577,-0.001901
20110513,-0.007699,-0.014375,-0.011453,-0.017515
20110516,-0.006341,-0.001268,-0.018378,-0.021145
20110517,-0.00015,0.007619,0.004477,0.008521
20110518,0.008936,0.004411,0.006933,0.011097
20110519,0.002382,0,0.001013,0.001942
20110520,-0.007945,-0.013802,-0.009104,-0.015593
20110523,-0.011601,-0.013995,-0.013067,-0.002446
20110524,-0.000833,-0.00129,-0.000827,-0.006609
20110525,0.003335,0.000646,0.001656,0.013817
20110526,0.004608,0.005165,0.019843,-0.005285
20110527,0.003835,0.007065,0.003648,0.007194
20110531,0.010411,0.010204,0.010097,0.030882
20110601,-0.022461,-0.033775,-0.023191,-0.00667
20110602,-0.001062,0.00098,-0.008596,0.001713
20110603,-0.009945,-0.006527,-0.013006,-0.007691
20110606,-0.010543,-0.019054,0.004392,-0.015723
20110607,-0.000659,-0.002344,0.002082,-0.017749
20110608,-0.004187,-0.009063,-0.004987,0.000602
20110609,0.007631,0.011518,0.000835,-0.002257
20110610,-0.01391,-0.006698,-0.010643,-0.016863
20110613,0.000784,0.010115,0.014132,0.002148
20110614,0.012686,0.005007,0.007487,0.017881
20110615,-0.017785,-0.021588,-0.019818,-0.017116
20110616,0.002204,0.005431,0.010741,-0.004866
20110617,0.002966,0.00904,0.011044,-0.015069
20110620,0.005116,-0.000739,0.008656,-0.015425
20110621,0.013704,0.014113,0.011851,0.03165
20110622,-0.006025,-0.005964,-0.004443,-0.008269
20110623,-0.002868,-0.01,-0.000811,0.02672
20110624,-0.011621,-0.006061,-0.013398,-0.014733
20110627,0.008911,0.010163,0.037037,0.017435
20110628,0.013053,0.004695,0.023809,0.009698
20110629,0.008564,0.020694,-0.006977,-0.003639
20110630,0.009562,0.003924,0.014832,0.00488
20110701,0.014776,0.018241,0.000769,0.022611
20110705,-0.000821,-0.008957,0.000384,0.017975
20110706,0.001196,-0.005165,0.011525,0.006668
20110707,0.010375,0.016223,0.016711,0.015465
20110708,-0.007092,-0.012771,0.005603,0.007027
20110711,-0.01808,-0.027167,-0.010773,-0.015874
20110712,-0.004319,-0.003989,-0.00338,-0.000706
20110713,0.003349,0.000668,0.003391,0.012071
20110714,-0.006902,-0.007338,-0.006008,-0.000698
20110715,0.005805,-0.002016,0.011711,0.019985
20110718,-0.008201,-0.013468,-0.007095,0.024334
20110719,0.016231,0.012355,0.035728,0.008159
20110720,-0.000603,0.011395,-0.017429,0.026668
20110721,0.013871,0.024,0.001293,0.001008
20110722,0.000669,-0.002604,0.016055,0.015518
20110725,-0.005573,-0.00718,0.013803,0.013221
20110726,-0.003736,-0.001315,0.006091,0.012321
20110727,-0.020475,-0.0237,-0.026709,-0.026821
20110728,-0.00291,0.000674,0.01427,-0.001961
20110729,-0.006835,-0.003032,-0.011544,-0.00342
20110801,-0.004253,-0.003042,-0.004744,0.016057
20110802,-0.025547,-0.027186,-0.017235,-0.019761
20110803,0.005419,0.004948,0.004478,0.009411
20110804,-0.046842,-0.050624,-0.036404,-0.038719
20110805,-0.001497,-0.018992,-0.010023,-0.009937
20110808,-0.065123,-0.094788,-0.046729,-0.054628
20110809,0.046499,0.077569,0.044935,0.058889
20110810,-0.044178,-0.069466,-0.053948,-0.027593
20110811,0.044884,0.055783,0.040909,0.027523
20110812,0.006733,-0.006993,-0.003573,0.008804
20110815,0.021165,0.032081,0.016335,0.01703
20110816,-0.008539,-0.019712,0,-0.007642
20110817,0.000669,0.006187,-0.004142,-0.000105
20110818,-0.043119,-0.048424,-0.022777,-0.037825
20110819,-0.01633,-0.020194,-0.025132,-0.027373
20110822,0.000799,-0.012366,-0.002911,0.001152
20110823,0.03291,0.032387,0.030859,0.048143
20110824,0.014085,0.026843,0.007282,0.006906
20110825,-0.015244,-0.00315,-0.013253,-0.006539
20110826,0.014534,0.008689,0.027676,0.026383
20110829,0.028736,0.041504,0.023366,0.016659
20110830,0.002637,-0.006767,0.015093,0.000051
20110831,0.004438,0.012869,0.014106,-0.013231
20110901,-0.010473,-0.022422,-0.014662,-0.009874
20110902,-0.02555,-0.041284,-0.015643,-0.018319
20110906,-0.007297,-0.017544,-0.01124,0.015212
20110907,0.028208,0.04789,0.019208,0.011034
20110908,-0.010392,-0.021689,0.008462,0.000547
20110909,-0.02621,-0.031671,-0.018307,-0.017337
20110912,0.00647,0.011447,0.005827,0.006517
20110913,0.009171,0.006467,0.005794,0.012318
20110914,0.013844,0.012048,0.017665,0.012168
20110915,0.017257,0.025397,0.018491,0.009401
20110916,0.005896,0.002733,0.004817,0.019188
20110919,-0.009965,-0.026734,0.003319,0.02779
20110920,-0.001164,-0.003185,-0.008453,0.004421
20110921,-0.029458,-0.049521,-0.036694,-0.003168
20110922,-0.032324,-0.028571,-0.035783,-0.02504
20110923,0.006025,0.010381,0,0.006172
20110926,0.02378,0.044521,0.015164,-0.002795
20110927,0.011184,0.004918,0.009041,-0.009698
20110928,-0.020376,-0.028956,-0.003701,-0.005635
20110929,0.00786,0.028139,-0.004888,-0.016221
20110930,-0.024989,-0.035131,-0.022004,-0.023683
20111003,-0.028458,-0.044877,-0.014464,-0.017623
20111004,0.021923,0.039894,0.033021,-0.005606
20111005,0.018515,0.014493,0.021705,0.015436
20111006,0.018091,0.031093,0.017381,-0.002327
20111007,-0.006696,-0.03586,-0.003417,-0.02006
20111010,0.033446,0.051564,0.026286,0.051406
20111011,0.001003,-0.000804,0.002227,0.029526
20111012,0.008772,0.025342,-0.001482,0.004747
20111013,-0.001988,-0.023146,0.00816,0.015515
20111014,0.017094,0.012048,0.003311,0.033225
20111017,-0.019091,-0.030952,-0.010634,-0.004763
20111018,0.019546,0.047502,0.012231,0.005357
20111019,-0.011829,-0.014074,-0.006591,-0.05594
20111020,0.004376,0.015067,-0.003317,-0.008304
20111021,0.018987,0.025781,0.004438,-0.006172
20111024,0.012261,0.022087,0.001105,0.032835
20111025,-0.019452,-0.029806,-0.013976,-0.019716
20111026,0.010167,0.017665,-0.008206,0.007115
20111027,0.034835,0.059623,0.024821,0.01021
20111028,-0.000233,0.000712,-0.009908,0.000642
20111031,-0.024106,-0.039502,-0.012973,-0.00042
20111101,-0.027873,-0.047054,-0.024033,-0.020431
20111102,0.016295,0.029549,0.00077,0.00227
20111103,0.018227,0.017372,0.019992,0.014242
20111104,-0.006091,-0.013734,-0.010554,-0.007021
20111107,0.006208,0.005645,0.020952,-0.001274
20111108,0.012831,0.018713,0.013433,0.016261
20111109,-0.036902,-0.054372,-0.035346,-0.026955
20111110,0.00941,0.004662,0.003053,-0.02545
20111111,0.018822,0.023589,0.023973,-0.001558
20111114,-0.009474,-0.019872,-0.005574,-0.013936
20111115,0.004966,0.004471,0.006726,0.025233
20111116,-0.015886,-0.024559,-0.025056,-0.010442
20111117,-0.015917,-0.01967,-0.02033,-0.019128
20111118,-0.001032,0.00321,-0.009397,-0.006545
20111121,-0.019003,-0.0248,-0.011858,-0.015816
20111122,-0.003936,-0.009024,-0.0084,0.020325
20111123,-0.022066,-0.027318,-0.012908,-0.025285
20111125,-0.001887,0.002553,-0.006947,-0.009319
20111128,0.028967,0.029711,0.023457,0.034519
20111129,0.00284,-0.005359,-0.001206,-0.007763
20111130,0.041149,0.061749,0.029791,0.024116
20111201,-0.00016,-0.005465,-0.011728,0.014992
20111202,-0.00088,0.013344,-0.002373,0.004563
20111205,0.010892,0.020139,0.019033,0.008494
20111206,0.000317,0.000759,-0.001556,-0.005242
20111207,0.003722,0.01214,-0.002338,-0.004758
20111208,-0.021936,-0.038981,-0.007813,0.004035
20111209,0.016942,0.021841,0.011811,0.007577
20111212,-0.014597,-0.023664,-0.007393,-0.004522
20111213,-0.009339,-0.014074,0.0098,-0.007733
20111214,-0.010646,-0.003965,-0.006599,-0.02217
20111215,0.003655,0.000796,-0.001172,-0.003288
20111216,0.001433,0.004013,0.017214,0.005489
20111219,-0.010692,-0.022727,-0.018077,0.003123
20111220,0.03026,0.037944,0.019389,0.035949
20111221,0.001937,0.005503,-0.010182,0.00125
20111222,0.008859,0.020719,0.001941,0.00531
20111223,0.008941,0.007277,0.008524,0.011993
20111227,0.000791,-0.005703,0.000384,0.007934
20111228,-0.013124,-0.016061,-0.008449,-0.009569
20111229,0.010334,0.015935,0.007746,0.006159
20111230,-0.004916,-0.005356,-0.002306,-0.000296
20120103,0.015896,0.026154,0.031009,0.015383
20120104,0.001608,-0.002998,0.023725,0.005374
20120105,0.002662,0.013534,0.010219,0.011102
20120106,-0.002577,-0.006306,0.015354,0.010454
20120109,0.002427,0.005226,-0.012987,-0.001586
20120110,0.008671,0.018195,0.003605,0.00358
20120111,0.000542,0.011306,-0.00431,-0.00163
20120112,0.002399,0.003967,0.010101,-0.002745
20120113,-0.005173,-0.007543,0.008929,-0.00375
20120117,0.003881,-0.0076,0.000177,0.011648
20120118,0.011056,0.015317,-0.000885,0.010384
20120119,0.005276,0.009339,-0.003897,-0.003169
20120120,0.000608,0.006406,0.056543,-0.017417
20120123,0.000532,0.003536,0.000673,0.016914
20120124,-0.00114,-0.001409,-0.013118,-0.016375
20120125,0.008367,0.002117,0.007498,0.062439
20120126,-0.00513,-0.008521,-0.00203,-0.004545
20120127,-0.000455,0.003622,-0.009153,0.00596
20120130,-0.003414,-0.0092,0.013,0.012811
20120131,-0.000381,0.003929,-0.002702,0.00766
20120201,0.008757,0.016008,0.012191,-0.000635
20120202,0.001585,0.004902,0.002007,-0.002346
20120203,0.014019,0.026829,0.009683,0.010019
20120206,-0.000669,-0.004751,-0.001323,0.009333
20120207,0.002529,-0.000341,0.004967,0.010475
20120208,0.002968,0.007503,0.010214,0.016744
20120209,0.001257,-0.004062,0.003588,0.034593
20120210,-0.00738,-0.009857,-0.008937,0.000507
20120213,0.007435,0.009269,0.002787,0.018605
20120214,-0.001256,-0.009524,-0.004251,0.013649
20120215,-0.00466,-0.006181,-0.006612,-0.023142
20120216,0.011066,0.015549,0.041098,0.009122
20120217,0.002654,0.006465,-0.001119,-0.000179
20120221,0.00044,-0.001014,0.00608,0.025352
20120222,-0.00321,-0.01286,-0.005407,-0.003516
20120223,0.004403,0.009256,0.003198,0.00653
20120224,0.002188,-0.003397,0.003506,0.011658
20120227,0.00168,0.007498,-0.00413,0.006413
20120228,0.002909,0.002706,0.016587,0.018354
20120229,-0.003918,-0.004049,-0.004079,0.01313
20120301,0.005182,0.01084,0.017328,0.003742
20120302,-0.003035,-0.003686,-0.006658,0.001304
20120305,-0.004093,-0.0037,-0.008574,-0.022048
20120306,-0.014625,-0.024646,-0.007704,-0.005439
20120307,0.006976,0.012807,0.009032,0.000811
20120308,0.009949,0.009569,0.005339,0.021293
20120309,0.003868,0.008125,-0.000625,0.005867
20120312,0.000073,-0.002686,0.001563,0.012528
20120313,0.01804,0.038384,0.019663,0.029167
20120314,-0.001085,0.001291,0.003061,0.03781
20120315,0.005789,0.017494,0.002441,-0.006818
20120316,0.001378,0.003805,-0.00761,0.000017
20120319,0.00392,0.005095,-0.01227,0.026521
20120320,-0.002911,0.00474,-0.006522,0.008085
20120321,-0.001638,-0.004409,-0.002501,-0.00571
20120322,-0.007204,-0.013287,0.002664,-0.005245
20120323,0.003233,0.008657,0.000469,-0.005489
20120326,0.014035,0.015715,0.018119,0.018337
20120327,-0.003107,-0.009213,-0.002148,0.012356
20120328,-0.004959,0.002527,-0.010148,0.00511
20120329,-0.001709,-0.010082,-0.002175,-0.012564
20120330,0.004136,0.005411,0.004203,-0.016906
20120402,0.007315,0.007914,0.001085,0.031824
20120403,-0.004089,-0.005653,-0.010839,0.01728
20120404,-0.009911,-0.015799,-0.022855,-0.007961
20120405,-0.000501,-0.002882,0.009933,0.015009
20120409,-0.011231,-0.015127,-0.013325,0.004024
20120410,-0.016785,-0.021569,-0.020257,-0.012244
20120411,0.008094,0.015698,-0.004102,-0.003564
20120412,0.013066,0.018744,0.020761,-0.005477
20120413,-0.011888,-0.023241,-0.005327,-0.028165
20120416,-0.000656,0.00727,0.008601,-0.041472
20120417,0.014827,0.013123,0.011746,0.050971
20120418,-0.003394,-0.006477,-0.009542,-0.002231
20120419,-0.006421,-0.004889,-0.004175,-0.034356
20120420,0.00167,-0.005241,0.045469,-0.024615
20120423,-0.008409,-0.006915,-0.009254,-0.002234
20120424,0.003801,0.011273,-0.006227,-0.019975
20120425,0.013692,0.008525,0.008772,0.088741
20120426,0.006969,0.008453,-0.002795,-0.00377
20120427,0.001641,0.000645,-0.004049,-0.007734
20120430,-0.003704,-0.005799,0.001094,-0.031542
20120501,0.00622,0.010369,-0.000156,-0.003168
20120502,-0.002949,-0.008018,-0.00656,0.006614
20120503,-0.007661,-0.008083,-0.001258,-0.007099
20120504,-0.016158,-0.015645,-0.024559,-0.02848
20120507,0.00073,0.005629,-0.010652,0.007483
20120508,-0.004012,-0.006585,-0.004894,-0.002283
20120509,-0.005932,-0.010938,0.008525,0.00176
20120510,0.002063,0.004021,-0.00065,0.002354
20120511,-0.003014,-0.011348,0.013663,-0.006678
20120514,-0.011061,-0.020594,-0.015404,-0.014981
20120515,-0.005742,-0.005171,-0.008801,-0.009047
20120516,-0.003832,-0.014553,-0.010261,-0.012826
20120517,-0.014824,-0.020394,-0.00602,-0.029218
20120518,-0.008559,-0.011414,-0.015141,0.00049
20120521,0.017188,0.009367,0.016399,0.05826
20120522,0.001743,0.007914,0.000336,-0.007679
20120523,0.00053,0.003569,-0.021841,0.0244
20120524,0.001966,0.000711,-0.001374,-0.009184
20120525,-0.003244,-0.003554,-0.000344,-0.00536
20120529,0.012112,0.014265,0.017206,0.017749
20120530,-0.01451,-0.023312,-0.007442,0.012057
20120531,-0.002201,0.008748,-0.005112,-0.002486
20120601,-0.025177,-0.037116,-0.025351,-0.028975
20120604,-0.000468,-0.009637,0.003515,0.005882
20120605,0.007572,0.016467,-0.001576,-0.002587
20120606,0.022468,0.029087,0.029644,0.015333
20120607,0.000606,-0.000358,-0.004089,0.000455
20120608,0.007952,0.011954,0.014369,0.015042
20120611,-0.01266,-0.018179,-0.025464,-0.015767
20120612,0.011452,0.014769,0.01367,0.008736
20120613,-0.006395,-0.003195,-0.005463,-0.006943
20120614,0.0106,0.011752,0.007209,-0.001101
20120615,0.010177,0.014278,0.023177,0.004549
20120618,0.001938,-0.005579,-0.005996,0.020292
20120619,0.009673,0.01683,0.02882,0.002783
20120620,-0.001621,0.002069,0.007492,-0.002841
20120621,-0.022439,-0.022368,-0.025703,-0.013779
20120622,0.007702,0.009152,0.018749,0.007669
20120625,-0.016035,-0.020579,-0.027199,-0.019473
20120626,0.005026,0.004986,0.00519,0.002208
20120627,0.009039,0.012048,0.004997,0.004327
20120628,-0.002876,-0.0007,-0.008618,-0.009487
20120629,0.024964,0.025578,0.022735,0.026272
20120702,0.002976,0.00615,-0.000981,0.014589
20120703,0.006608,0.005772,0.006545,0.011628
20120705,-0.004527,-0.014855,-0.001951,0.017567
20120706,-0.009504,-0.008225,-0.016775,-0.006656
20120709,-0.001255,-0.001382,-0.006129,0.01322
20120710,-0.00872,-0.007612,-0.008667,-0.009252
20120711,0.000149,0.008368,-0.014795,-0.006215
20120712,-0.004845,-0.010373,-0.022867,-0.009149
20120713,0.016778,0.027603,0.026546,0.010135
20120716,-0.002357,-0.0017,0.001701,0.003207
20120717,0.006867,0.00545,0.007473,0.000049
20120718,0.007407,-0.004743,0.026635,-0.00112
20120719,0.002621,-0.006467,0.007061,0.013295
20120720,-0.009148,-0.015074,-0.017936,-0.016311
20120723,-0.010112,-0.008,-0.027727,-0.000778
20120724,-0.008624,-0.003156,-0.00444,-0.004819
20120725,0.000261,0.003869,-0.010978,-0.043184
20120726,0.016497,0.015067,0.011446,-0.000156
20120727,0.018396,0.018985,0.020405,0.017882
